id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
Gene 83,11.998115,12.295894,11.797799,11.548132,12.301757,11.851454,11.27938,11.782767,12.257818,11.634236,12.08003,12.362178,11.75864,11.658481,12.157897,12.216703,12.347116,12.060601,12.063632,12.290443,11.536487,11.858302,12.376857,11.688389,12.362797,11.470671,12.345663,11.811745,11.579863,12.271879,12.461936,12.282399,12.55889,11.602108,11.947411,11.92558,12.426851,12.401292,11.554076,11.833934,12.11163,13.058769,12.355959,12.048863,12.386488,12.336704,12.09691,11.805878,11.300285,10.920945,11.990954,11.667976,11.681396,12.267851,11.980901,12.444792,13.428387,11.91328,11.755379,12.040185,12.056381,12.536216,12.261908,12.65191,12.056626,12.117636,12.539484,11.949968,12.132493,12.489973,12.556678,11.854311,12.431328,11.721471,12.262641,12.194463,11.622796,11.591182,11.857013,11.701585,11.927618,11.626725,12.236352,11.150133,11.73061,12.17331,11.671929,12.283522,12.129144,11.261587,11.961831,12.61942,10.941282,11.625762,12.026551,11.767977,11.926128,12.142126,11.987939,11.710699,11.98964,12.056412,12.059588,11.509265,12.042015,12.412858,12.239095,11.934623,11.427916,12.037999,12.170054,12.696912,12.179005,12.141251,11.45262,12.173579,12.251076,11.949601,12.677376,12.168234,11.774788,12.580029,12.368662,11.81499,12.174757,12.146669,11.978853,11.893184,11.862351,12.185334
Gene 84,13.167438,12.816074,12.877937,12.881933,12.832239,12.855913,12.736714,12.737488,12.581865,12.790555,12.825915,12.508324,12.262495,12.825531,12.678561,12.826541,12.982323,12.877834,13.237939,12.92917,13.128081,12.926154,12.721123,12.960275,12.82251,12.974556,12.631585,12.813722,12.781767,12.810027,12.723175,12.799497,12.478765,12.831727,12.707051,12.626396,12.600124,12.901874,13.010471,12.713428,12.809255,12.477561,13.009383,12.95847,12.723857,12.880779,12.700962,12.738447,12.737697,12.640724,12.803946,12.981635,12.926018,12.820161,12.699182,12.91799,12.509585,12.385271,12.76959,12.571821,12.504522,12.567391,12.763519,12.505231,12.94836,12.959743,12.634471,12.833221,12.515232,13.219799,12.699412,12.863429,12.443698,12.848106,12.823523,12.681343,12.498139,12.549055,12.59303,12.528402,12.468202,12.712781,12.87098,12.252213,12.192478,12.806792,12.539592,13.097868,12.553008,12.615163,12.967379,12.849157,12.550404,13.131267,12.579689,13.055065,12.886789,13.010246,12.867399,12.445811,12.550213,12.396981,12.828397,13.22304,13.006076,13.219788,12.706622,13.006348,12.809495,12.677413,12.338113,12.845794,13.142062,12.86818,12.859958,12.870045,13.162838,12.938085,12.857941,12.490824,12.695818,12.336559,12.639494,12.692636,12.882785,12.951074,12.881866,12.839039,12.842638,12.845743
Gene 85,14.479827,14.492723,14.728162,14.760479,14.317004,14.756407,14.802341,14.470186,14.343884,14.4096,14.416572,14.544688,14.520894,14.787746,14.549492,14.524653,14.668422,14.382706,14.843677,14.576751,14.430704,14.523375,14.4589,14.692252,14.763735,14.459117,14.320272,14.735321,14.845828,14.573707,14.318875,14.603528,14.783452,14.520508,14.435745,14.627305,14.524023,14.477545,14.500023,14.578379,14.540878,14.7044,14.666805,14.42395,14.759125,14.406596,14.673055,14.862437,14.668032,14.391531,14.334461,14.426107,14.304838,14.433468,14.48168,14.545139,14.37389,14.523555,14.481927,14.45388,14.38035,14.513697,14.817388,14.942702,14.808686,14.37754,14.942069,14.662433,14.73789,14.467013,14.773686,14.257733,14.845883,14.335475,14.517318,14.356258,14.217354,14.341589,14.801568,14.433129,14.160715,14.485409,14.550871,14.764073,14.2926,14.573043,14.50032,14.401932,14.553809,14.388333,14.214763,14.274374,14.670522,14.566745,14.283386,14.582843,14.413039,14.449164,14.38839,14.390126,14.589505,14.461212,14.396696,14.477152,14.662468,14.478195,14.676012,14.249784,14.850817,14.331921,14.401511,14.668639,14.537576,14.580748,14.39205,14.850627,14.494505,14.110931,14.535567,14.694524,14.529518,14.439818,14.61913,14.328543,14.448199,14.625168,14.55533,14.179481,14.591471,14.420735
Gene 86,10.253781,9.928169,9.172692,9.487252,9.132688,9.06296,8.188942,10.216741,9.986778,9.592145,10.399182,10.043352,9.560634,9.414961,8.352038,10.166524,8.948562,10.191249,9.091966,9.935763,9.312967,9.515077,8.972734,9.707398,9.756116,9.959764,9.183442,9.777209,9.993944,9.496116,9.30276,8.941055,9.556555,10.804362,8.64085,9.076242,9.550129,10.084992,9.529298,9.19252,9.793316,9.708558,10.128133,9.921287,9.198374,9.657788,8.559021,8.353079,9.109564,9.177094,10.328603,9.879321,9.752016,9.996004,9.738935,10.044175,8.842959,9.685384,9.667044,9.822272,8.887015,9.419832,9.691991,9.498296,9.068114,9.303459,9.758817,9.408026,9.168761,10.700632,9.983549,9.798359,9.171671,10.590975,10.388014,10.721539,10.297981,10.453136,9.001543,8.944047,9.599239,10.077659,9.807675,10.212901,10.114468,9.642518,9.394198,9.79583,9.713562,10.164045,9.68989,10.277972,8.552135,9.757928,8.093142,8.954611,9.652855,9.398646,9.672796,10.210211,10.353135,9.299878,10.063774,9.607844,9.598476,9.931986,9.774112,10.587706,9.945086,10.074492,9.899482,10.234808,9.585191,9.846384,9.049564,9.778826,9.844524,10.191779,9.594079,9.19154,9.610373,9.853491,9.562857,9.828458,9.587103,10.167149,9.193297,9.777117,10.217866,9.554541
Gene 87,11.954383,12.224453,11.242388,11.595053,11.362228,11.446052,10.86544,11.402336,11.305626,11.470006,11.950153,12.205142,11.735599,11.232212,11.692134,12.184829,11.914929,12.066088,11.650415,11.368636,11.102666,12.051827,12.50002,11.903084,11.58424,11.916338,11.863252,12.234068,11.829121,12.198915,11.963345,11.508665,12.231574,12.160528,11.688673,11.246233,12.001721,11.838529,11.612129,11.423756,11.961382,11.848212,11.960242,12.362783,11.840251,11.868617,11.739945,11.602342,11.52692,11.204147,12.150178,11.404984,12.082111,11.888752,12.108832,11.919195,12.32177,12.360768,11.775747,12.418949,11.881324,12.059638,12.051426,12.440308,10.684882,11.595238,12.602089,11.27694,12.409816,12.263047,11.961863,11.776205,11.823491,11.781315,12.520663,12.254301,12.370516,11.42295,12.158008,11.560761,12.471311,11.810086,12.237666,12.319565,12.276963,11.734945,11.49121,12.024971,11.694674,11.492832,11.789167,12.262041,11.657309,11.634418,11.266568,11.620611,11.615653,11.932977,12.230733,12.082866,12.262639,12.337191,12.028429,11.876319,11.560959,11.795857,11.766369,11.540874,11.977937,11.803164,12.204137,11.827911,11.801624,11.470428,11.31656,12.34823,11.778572,11.742905,12.400976,11.588541,11.509492,11.441992,11.838216,11.789373,10.854827,11.754025,12.201551,12.302967,12.272961,11.627911
Gene 88,9.025181,8.689708,9.004593,8.591205,8.602601,8.682648,9.39521,8.003492,8.551277,9.664075,9.183829,8.346827,9.026663,7.878154,8.703991,7.315537,8.667932,8.988547,9.585004,9.386726,8.786267,8.797777,9.397513,8.9371,8.698751,9.710692,8.648485,9.582247,8.840185,8.166814,9.549671,7.853035,9.556555,9.263415,8.539417,9.811767,9.442171,9.666232,9.458396,8.035638,10.015064,8.081192,8.989473,9.119,9.198374,8.892378,9.351504,8.353079,9.565202,9.177094,9.437745,9.514982,8.269895,8.371059,8.809928,8.711902,8.530054,8.775226,9.169075,8.128155,9.61424,8.494098,9.115981,8.584436,8.83774,10.122059,9.10652,9.538408,9.310261,9.326774,8.591893,8.80222,9.286007,9.682532,9.28823,8.825995,9.293156,9.314438,8.811348,9.677268,9.245535,8.669504,9.265758,9.064387,8.553938,9.486065,8.531962,9.590024,9.962695,8.696741,8.750034,8.541533,8.324182,8.99133,7.753113,8.780382,9.327679,9.270446,8.925227,8.651224,9.424758,8.904131,9.069338,9.195286,9.223553,8.427656,9.270092,9.504257,9.140756,9.318589,8.758818,9.150019,9.454125,7.585824,9.049564,8.935922,8.994978,8.366442,8.771368,9.096694,9.115782,8.91107,9.210686,9.740331,9.264366,9.174307,8.858975,9.01986,9.33537,9.348361
Gene 89,12.287873,11.566309,11.797799,12.139718,11.885384,12.155706,11.844676,11.766754,11.47262,11.669615,11.717931,12.03563,11.480599,12.041934,11.858026,11.500014,11.702374,11.712617,12.272533,11.919157,11.795271,11.835852,11.562828,12.009041,11.742016,11.174729,11.807234,11.766531,11.505837,11.646749,11.601398,11.944138,12.039075,11.668638,12.070689,11.667076,11.275738,12.056734,11.788919,11.855033,11.6645,11.817576,11.192766,11.487945,11.890947,11.860204,11.794536,11.961105,11.615329,11.937944,12.052612,11.843267,11.650673,11.969935,11.604934,11.864662,11.618942,11.636123,12.025514,12.070475,11.529397,11.841259,11.531388,11.597476,11.726464,11.703091,11.972114,11.577811,11.582398,11.256093,11.803934,12.01771,11.50548,11.803089,11.577169,12.021637,11.359377,11.694718,11.645235,11.959671,11.988761,11.681534,11.740599,11.617113,11.650669,11.690245,12.159461,11.800672,11.473818,12.215806,11.582367,11.487297,11.619222,11.800897,12.29696,11.880234,11.709966,12.02781,11.755209,11.603144,11.765065,11.462931,11.645038,11.646588,11.980006,11.755823,12.032345,11.863792,12.060621,11.897254,11.571136,11.754604,11.905619,11.887549,12.195255,11.511321,11.39469,11.963454,12.22994,11.752094,11.899965,12.147936,11.833842,12.30426,12.109144,12.220579,11.842797,11.64678,11.512685,11.968149
Gene 90,6.659036,6.659036,7.362214,7.614172,6.659036,6.659036,6.659036,7.482518,7.197097,6.659036,7.220231,6.659036,8.575109,7.878154,6.659036,6.659036,7.858359,6.659036,6.659036,7.675201,6.659036,6.659036,6.659036,7.172838,7.189627,7.263896,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.446385,7.001787,6.659036,6.659036,6.659036,6.659036,6.659036,7.230735,6.659036,7.24755,6.659036,7.631835,7.818713,7.901514,6.659036,6.659036,7.954643,7.324646,6.659036,7.411596,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,8.563457,7.222191,7.190569,6.659036,7.325238,6.659036,6.659036,7.232599,6.659036,7.380019,7.216351,6.659036,6.659036,6.659036,7.36075,7.062638,8.075226,6.659036,7.207803,8.313848,6.659036,6.659036,7.073543,7.133897,6.659036,6.659036,7.383324,6.659036,7.719588,6.659036,6.659036,6.659036,7.278055,6.659036,6.659036,7.333207,7.082591,8.356992,6.659036,6.659036,7.426457,6.659036,7.846409,6.659036,7.829363,6.659036,7.214354,6.659036,8.234468,6.659036,8.301389,6.659036,6.659036,8.189162,7.879093,7.111247,6.659036,7.831852,8.743791,6.659036,7.25218,6.659036,7.336296,7.328923,7.056504,6.659036
Gene 91,12.422724,12.586635,12.489386,12.656713,12.381699,12.439391,11.970002,12.604708,13.015029,12.103915,12.38228,12.797071,12.973643,12.428925,12.855929,12.915832,12.272679,12.787314,12.696354,12.621402,12.450375,12.552192,12.696411,12.459967,12.362797,12.255436,12.970658,12.505129,11.842977,12.784854,12.415698,12.39126,12.125814,12.333923,12.824654,12.551147,13.309413,12.630244,12.222434,12.617913,12.585308,12.404152,12.623666,12.329526,12.649352,12.521456,12.730568,12.44307,12.119432,12.649003,12.391717,11.73623,12.077614,11.770649,12.621247,12.46117,12.696324,12.410616,12.606635,12.213063,12.858064,12.872076,12.583231,12.830561,12.598236,12.582352,13.048822,12.146787,12.614082,12.848581,12.413399,12.744005,13.165186,12.565824,12.03586,12.315555,12.038314,12.021163,12.008779,12.341547,12.758885,12.40607,12.709095,12.559528,12.708998,12.695073,11.978426,12.514737,12.447958,12.337455,12.222745,12.805332,12.482877,12.413208,11.902394,12.207378,12.74605,12.659842,12.364177,12.315572,12.583016,12.603873,12.407211,12.201527,12.135998,12.67143,12.396334,12.316941,12.498949,12.352976,12.228276,12.696912,12.336156,12.210851,12.403716,12.449002,12.930546,12.617293,12.958778,12.333336,12.136414,12.282516,12.323267,11.978006,12.355393,12.766002,12.357352,12.197426,12.471322,12.816
Gene 92,11.466984,11.566338,11.920987,11.720263,11.991114,11.400743,11.844657,11.976211,11.857118,11.982564,11.471687,11.505548,11.67865,11.736211,11.567501,11.314542,11.3388,11.368613,12.002409,11.213365,11.650004,11.858302,11.190558,11.814945,11.902996,12.374991,11.483389,12.075438,11.345313,11.301063,11.263747,11.048685,11.536141,11.668638,12.015097,11.518104,11.275738,11.292915,11.913424,10.91411,11.112535,11.488767,11.713737,11.402355,11.714236,11.452841,11.707886,12.040608,12.092847,11.605009,11.68835,11.863753,11.853143,11.263762,11.757625,11.185422,10.815546,11.781366,11.953353,11.295667,11.673416,11.430989,11.865549,11.488101,11.448347,11.45292,10.926873,11.949968,11.339887,10.053933,11.21634,11.579884,11.618936,11.929628,11.332587,11.848441,11.470579,12.073327,11.701151,12.314084,10.994689,11.316278,11.638491,11.055173,11.277479,11.875129,11.96681,11.613853,11.74168,12.047728,12.07633,11.177028,11.882908,11.64883,11.902394,12.307154,11.709966,11.564089,11.844242,11.221939,11.630318,11.013175,11.829217,11.791864,12.147327,11.513253,11.737371,12.002161,11.846265,11.197633,10.782721,11.199269,11.774382,11.702856,11.887641,11.832865,11.280679,12.32709,11.298966,11.552149,11.391939,11.808722,11.46729,12.225297,11.770193,11.508565,12.000332,11.505758,11.480678,11.318834
Gene 93,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036
Gene 94,12.422724,11.954237,12.465299,12.43984,12.785978,11.989769,12.610375,12.467203,12.744351,12.154736,12.231868,12.437101,12.380963,12.573584,12.498967,12.162754,11.945391,11.990201,12.192564,12.116711,12.475233,12.68372,12.194754,12.493008,12.631461,12.417252,12.518021,11.979635,12.273068,12.253646,12.563767,12.476096,12.511351,12.29233,12.610323,12.157392,11.862066,12.386622,12.588917,12.39115,12.263529,12.342612,12.463889,12.076757,12.04834,12.404645,11.615697,12.333665,12.119698,12.316198,12.186992,12.49592,12.611959,12.250929,12.422869,12.112896,12.160425,12.398199,12.377668,12.040185,12.196484,12.118854,11.900202,11.747406,12.109309,12.133217,11.687072,12.407869,11.86068,11.759835,11.826735,12.179893,11.744218,12.111504,11.951587,12.488194,13.00249,12.576424,12.105214,12.512389,12.356652,12.233397,12.119897,12.117695,12.327147,12.831389,12.70134,12.225372,12.420455,12.476374,12.222745,12.027347,12.664519,12.13112,12.422817,12.77042,12.723125,12.393633,12.612492,12.33251,12.455959,12.396981,12.739182,12.567122,12.598998,12.23499,11.662766,12.633143,12.530111,12.166225,12.338113,12.366611,12.71102,12.381768,12.892868,12.218396,12.102392,12.851345,12.327451,12.021039,12.572283,11.783027,11.897174,12.632702,12.252788,12.421987,12.083186,11.750443,12.298495,12.121921
Gene 95,12.225984,11.505708,12.023512,11.760268,11.77129,11.945121,12.053303,12.017381,11.562519,11.880576,11.738366,11.448713,11.67865,11.845477,11.630475,11.966795,11.683344,11.598936,12.233116,11.938258,12.263232,12.122217,12.084799,11.549633,11.72297,12.240214,11.877988,11.719879,12.212316,12.01475,11.681251,12.164627,12.28506,11.42098,11.823425,11.880492,11.585857,11.815209,11.774398,11.812522,11.829426,11.430803,12.078789,11.548962,11.980515,11.794189,11.647086,11.823971,11.758886,11.840097,11.904417,11.923523,11.554373,12.216478,12.227488,11.564652,11.534374,11.177498,11.989885,11.77182,11.700572,11.891394,11.637945,11.369749,11.885964,11.744258,12.035369,11.877906,11.813914,11.734604,11.733285,11.815362,11.966254,11.574226,11.786275,11.677707,11.300387,11.791318,12.019818,11.438844,11.361248,11.41662,11.458351,11.055173,11.428985,11.826997,12.170029,11.718739,11.869238,11.857474,12.1197,11.889582,12.258959,11.371926,11.589956,12.307154,11.001726,11.643927,11.708544,12.054849,11.516058,11.255508,11.68803,12.061172,12.066091,11.815466,11.60415,11.379492,12.130062,11.542941,12.013306,11.663124,12.093506,11.760788,11.768546,11.626673,11.660876,11.657474,11.545855,12.301803,12.092123,11.783027,11.721689,11.655479,11.565265,11.577695,12.062914,12.083868,11.559402,12.121921
Gene 96,7.91315,8.170793,8.020927,7.614172,8.602601,8.446805,9.39521,8.003492,8.865727,9.166279,8.604998,8.073833,7.914218,8.976378,8.703991,8.615566,8.504079,9.667328,8.969348,7.675201,7.948141,9.128497,7.307378,8.657105,8.698751,8.508697,9.184485,8.06303,9.371571,9.065574,9.161407,8.49727,8.943213,8.327019,7.886075,8.410933,8.905147,8.92564,8.831093,7.70474,8.225187,8.584945,8.667015,8.754692,8.427373,8.271053,8.267082,8.539818,8.998215,6.659036,8.123032,9.407454,9.966774,8.602113,8.102914,9.646075,8.842959,9.061886,9.605594,8.840792,9.365491,9.419832,8.357372,6.659036,8.707107,7.941469,8.701067,8.19881,7.325238,8.41593,8.591893,7.641902,9.286007,8.94882,8.913696,8.625823,8.703352,7.122227,8.705939,8.045313,10.323699,8.871591,8.892518,9.555592,9.535652,8.259323,9.464572,8.831541,8.018574,8.502322,9.439087,8.910597,8.324182,8.668756,7.753113,9.110048,8.734563,8.599935,7.286044,10.055589,8.419725,8.904131,8.423594,8.205161,7.924742,8.618337,8.488785,7.353797,7.829363,6.659036,9.283,7.538971,8.969519,7.892653,8.485267,8.785189,8.255686,8.189162,8.771368,9.096694,7.194071,7.831852,8.319579,9.055468,8.483866,8.596467,9.464535,8.130403,8.923971,8.235249
Gene 97,11.191898,11.606456,11.276418,10.924344,10.144725,11.108521,10.588346,11.129386,10.868836,11.170717,10.720339,11.086759,10.879364,11.552799,10.551033,11.496005,11.226997,10.691449,11.646739,11.216752,11.322705,11.240304,10.630361,11.389556,11.444825,11.170387,10.54287,10.616936,11.717257,11.300423,10.928874,11.329507,10.789717,10.679572,11.050414,11.534336,11.211816,11.568785,11.250633,11.368425,11.47679,11.478418,11.819113,11.074481,11.150684,11.629504,11.269078,11.19254,11.362196,11.351485,11.454338,10.543446,10.602053,11.040747,10.629676,11.257111,10.849546,10.804928,10.916872,11.047296,10.43082,10.873139,11.144814,11.392965,11.342101,11.045201,11.065453,10.971244,10.953782,11.484699,11.062161,10.967237,11.152475,11.101397,10.579929,10.547708,11.206089,10.96079,11.444274,10.85198,11.0157,10.804828,10.825053,11.210739,10.846497,11.119552,10.92356,11.311378,11.273183,11.364496,10.708047,10.983995,10.775492,11.254331,10.636493,10.846901,11.074859,10.830581,11.269603,10.985368,10.905185,9.743333,10.949797,11.126105,10.867569,11.032052,11.217705,10.875517,11.126054,11.299924,10.036269,11.029293,10.784401,11.486976,11.239153,11.742817,11.142155,10.403154,11.198452,10.997504,11.038473,11.135311,10.685569,10.67386,10.967862,10.410107,10.710112,10.688783,11.444149,11.116861
Gene 98,6.659036,6.659036,7.16767,6.659036,6.659036,6.659036,9.337355,8.380227,7.197097,7.605036,7.28345,7.296329,8.958114,6.659036,6.659036,6.659036,7.472901,6.659036,7.189056,8.095524,7.225856,7.307314,7.307378,7.810221,7.227743,6.659036,6.659036,6.659036,7.911968,9.017455,6.659036,7.5665,8.512424,8.049916,7.167878,7.149129,8.586048,6.659036,6.659036,8.025847,6.659036,7.41307,7.24755,7.995531,8.485112,7.207747,6.659036,7.192225,8.160205,6.659036,6.659036,6.659036,6.659036,7.804066,7.313017,7.363783,7.574342,7.222145,8.66903,7.573037,7.993496,6.659036,8.014426,6.659036,6.659036,8.898459,7.190569,8.781799,6.659036,7.332524,6.659036,6.659036,6.659036,8.605817,7.45328,7.671229,6.659036,7.685447,8.076426,8.097279,6.659036,7.435609,7.840268,6.659036,7.589828,8.238482,6.659036,7.611728,6.659036,6.659036,6.659036,6.659036,9.899385,6.659036,6.659036,6.659036,6.659036,7.551968,7.724283,6.659036,7.082591,6.659036,8.477549,6.659036,9.097369,6.659036,7.886575,8.455826,6.659036,8.05957,6.659036,8.089251,6.659036,6.659036,7.191941,7.947315,8.673142,6.659036,6.659036,7.111247,6.659036,6.659036,8.019109,8.47639,8.674116,6.659036,7.886029,6.659036,7.06136,7.275973
Gene 99,10.551627,9.501392,9.855192,9.282713,9.519485,9.722265,10.042857,10.551825,9.34256,10.033471,9.915871,10.321647,9.150438,7.573878,8.703991,9.839751,9.991633,9.837384,10.190073,9.935763,9.780063,9.623906,9.819814,10.206878,10.089248,9.710692,10.206865,9.356759,10.257217,9.922673,9.658898,10.313328,10.315828,9.426097,9.654064,9.87441,9.650569,10.573601,9.596879,9.319387,9.623955,9.975071,10.312673,9.858396,10.132532,9.228599,9.351504,8.705133,9.971167,9.574865,10.114008,9.407454,10.153667,9.40115,9.637606,9.756362,10.742031,8.775226,9.9892,9.504997,10.095472,9.116832,9.691991,9.606929,9.068114,9.770057,9.514327,9.768389,9.011859,9.880749,8.790535,9.798359,9.391943,9.431923,8.406482,9.941016,10.297981,9.820977,9.456286,9.356745,9.748126,9.478348,9.469859,8.854815,9.535652,10.288906,9.394198,9.590024,10.037018,9.873541,10.089492,9.838767,10.576895,10.758686,9.624097,9.250355,9.552392,9.398646,10.162743,9.029132,9.688629,9.977735,9.513832,10.129139,9.999444,8.937511,10.350814,9.623393,9.598264,9.524034,9.825971,10.073626,9.919222,9.916026,9.620583,10.413977,10.134382,9.817706,9.594079,9.901958,9.768832,9.391373,9.071196,9.646469,9.768055,9.050074,9.79462,9.01986,9.655111,10.290804
Gene 100,11.895833,12.148635,11.872967,12.139718,11.539963,11.851454,11.665607,11.904845,12.024648,11.560765,11.797968,11.828609,11.852766,11.576302,11.959636,12.048399,12.03817,12.28304,12.03336,11.777714,11.890769,11.766301,11.713169,12.082771,11.815781,11.416141,11.945434,11.719902,11.717388,11.992911,12.216026,11.6255,12.207633,11.700787,11.470784,11.736138,11.775742,12.163853,12.145543,12.05061,12.046101,11.862139,11.551948,11.885002,11.945342,12.289564,12.073974,11.410351,12.294853,11.364756,11.951726,11.412373,11.90613,11.884742,12.021711,12.232196,11.91494,11.895155,12.12742,12.040185,12.324196,12.139725,11.06553,11.794132,11.674947,12.133248,11.800662,12.167086,12.054177,11.220186,11.965813,12.034774,12.170619,11.803089,12.052139,12.101014,11.523071,12.047481,11.728337,11.729573,12.218878,11.834501,12.277709,12.093979,12.163996,11.760241,11.531455,11.980184,12.094758,11.936599,12.054145,12.045996,11.501315,11.648852,11.944978,11.456462,11.965826,11.925079,11.948322,12.13427,12.08433,12.030599,11.666683,11.994123,12.066079,11.909716,11.940583,11.979983,11.972638,11.419676,11.352974,11.754621,12.115339,11.852454,11.430375,12.095644,11.859275,11.863571,12.189012,12.033895,11.999225,12.167947,11.812098,11.032377,11.613386,11.862594,11.912428,11.870353,12.163883,11.931651
Gene 101,7.41828,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.482518,7.197097,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.247163,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.138959,6.659036,6.659036,6.659036,6.659036,6.659036,7.300538,6.659036,6.659036,6.659036,6.659036,6.659036,7.886391,6.659036,7.447639,8.401022,7.26309,6.659036,6.659036,7.313017,6.659036,6.659036,6.659036,7.076366,6.659036,6.659036,7.374461,6.659036,6.659036,6.659036,6.659036,7.190569,6.659036,6.659036,6.659036,8.087105,6.659036,6.659036,7.380019,7.617363,6.659036,6.659036,7.472294,7.052143,6.659036,6.659036,6.659036,6.659036,7.438316,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.333207,7.082591,6.659036,6.659036,7.224711,6.659036,7.226052,6.659036,7.820751,6.659036,7.635016,6.659036,6.659036,6.659036,6.659036,7.169339,6.659036,7.403026,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.275511,6.659036,6.659036,6.659036,7.784619,7.84095,6.659036
Gene 102,11.23531,10.642036,11.141559,10.964659,11.483136,11.262018,11.485392,11.272272,11.449241,11.422434,11.144275,11.477425,11.278362,10.884562,11.3352,11.347158,11.129781,11.159942,11.888589,11.417906,11.360875,11.154555,11.180115,11.250092,11.472343,11.573937,11.967233,10.829929,11.71741,11.403845,11.655122,11.215929,11.178508,11.42098,11.456942,10.918667,11.109228,11.497911,11.604202,11.171241,11.453216,11.488767,11.50322,10.968407,10.999091,11.364617,11.173583,11.568957,11.686308,11.40442,11.580849,11.942908,11.219611,11.297115,11.464054,11.299115,11.077042,11.052236,11.013511,11.616252,11.467506,11.288554,11.26493,10.510278,11.448347,11.180389,10.992098,11.483838,10.876785,11.3914,11.283844,10.948234,11.219246,11.478132,11.410393,11.036227,10.620872,11.081518,11.362659,11.743366,10.660764,11.245283,11.434169,11.005241,10.43393,11.498779,11.547756,11.146915,11.419284,11.261587,11.81124,11.737259,11.668683,11.452873,11.478414,11.984384,11.213925,11.155997,11.361722,10.850812,11.645927,10.655672,10.887313,11.533079,11.638456,11.161463,11.052194,11.345236,11.313172,10.783248,10.930327,10.943434,10.943128,11.100246,11.076467,11.558565,11.319692,11.724069,10.851566,11.233401,11.439852,10.606413,11.494822,12.034681,11.382951,10.971425,11.335027,11.414015,10.795553,11.528982
